"","lon","lat","ele","time","datetime"
"57",-71.7609214503,41.4473474398,38.59,"2021-02-15T17:46:06Z",2021-02-15 17:46:06
"58",-71.7607863341,41.4475051872,37.15,"2021-02-15T17:46:20Z",2021-02-15 17:46:20
"59",-71.7607069574,41.4475740865,38.11,"2021-02-15T17:46:30Z",2021-02-15 17:46:30
"60",-71.7605264951,41.4476650301,40.03,"2021-02-15T17:46:43Z",2021-02-15 17:46:43
"61",-71.760512162,41.4476807881,40.51,"2021-02-15T17:46:47Z",2021-02-15 17:46:47
"62",-71.7605115753,41.4476972166,41.47,"2021-02-15T17:46:49Z",2021-02-15 17:46:49
"63",-71.7604616191,41.4477561414,43.4,"2021-02-15T17:47:04Z",2021-02-15 17:47:04
"64",-71.7604131717,41.4477927703,45.32,"2021-02-15T17:47:10Z",2021-02-15 17:47:10
"65",-71.760287527,41.4479326643,47.24,"2021-02-15T17:47:22Z",2021-02-15 17:47:22
"66",-71.7602737807,41.4479832072,45.8,"2021-02-15T17:47:33Z",2021-02-15 17:47:33
"67",-71.7602307815,41.4479820337,45.8,"2021-02-15T17:47:51Z",2021-02-15 17:47:51
"68",-71.7602200527,41.4479906671,48.68,"2021-02-15T17:48:15Z",2021-02-15 17:48:15
"69",-71.7602014448,41.4480117057,48.68,"2021-02-15T17:48:18Z",2021-02-15 17:48:18
"70",-71.7601933982,41.4481352549,47.72,"2021-02-15T17:48:31Z",2021-02-15 17:48:31
"71",-71.7602071445,41.4483132865,42.44,"2021-02-15T17:48:45Z",2021-02-15 17:48:45
"72",-71.7602049652,41.4483355824,41.47,"2021-02-15T17:48:48Z",2021-02-15 17:48:48
"73",-71.7601628881,41.4484925754,40.99,"2021-02-15T17:49:03Z",2021-02-15 17:49:03
"74",-71.7601216491,41.4485718682,40.51,"2021-02-15T17:49:11Z",2021-02-15 17:49:11
"75",-71.7600718606,41.4486790728,41.47,"2021-02-15T17:49:23Z",2021-02-15 17:49:23
"76",-71.760027688,41.4486955013,40.99,"2021-02-15T17:49:37Z",2021-02-15 17:49:37
"77",-71.7599853594,41.4487260953,40.51,"2021-02-15T17:49:49Z",2021-02-15 17:49:49
"78",-71.7600168753,41.4487413503,38.59,"2021-02-15T17:49:58Z",2021-02-15 17:49:58
"79",-71.7600302026,41.448762808,37.63,"2021-02-15T17:50:09Z",2021-02-15 17:50:09
"80",-71.7600483913,41.4487944916,38.59,"2021-02-15T17:50:19Z",2021-02-15 17:50:19
"81",-71.7600887921,41.4488168713,39.07,"2021-02-15T17:50:34Z",2021-02-15 17:50:34
"82",-71.7601160333,41.4488737006,36.19,"2021-02-15T17:50:46Z",2021-02-15 17:50:46
"83",-71.7600873671,41.4489225671,34.74,"2021-02-15T17:50:58Z",2021-02-15 17:50:58
"84",-71.7600872833,41.4489822462,33.78,"2021-02-15T17:51:09Z",2021-02-15 17:51:09
"85",-71.7601162847,41.4489984233,33.78,"2021-02-15T17:51:21Z",2021-02-15 17:51:21
"86",-71.7601242475,41.449035136,38.59,"2021-02-15T17:51:33Z",2021-02-15 17:51:33
"87",-71.7601067293,41.4490812365,45.32,"2021-02-15T17:51:44Z",2021-02-15 17:51:44
"88",-71.760149058,41.4491437655,47.24,"2021-02-15T17:51:53Z",2021-02-15 17:51:53
"89",-71.7601692583,41.4492048696,46.28,"2021-02-15T17:52:02Z",2021-02-15 17:52:02
"90",-71.7601665761,41.4492258243,46.28,"2021-02-15T17:52:07Z",2021-02-15 17:52:07
"91",-71.7601821665,41.4492571726,46.28,"2021-02-15T17:52:11Z",2021-02-15 17:52:11
"92",-71.7601063102,41.4492736012,46.28,"2021-02-15T17:52:21Z",2021-02-15 17:52:21
"93",-71.7601756286,41.4493208751,41.95,"2021-02-15T17:52:34Z",2021-02-15 17:52:34
"94",-71.7602106649,41.4493582584,38.59,"2021-02-15T17:52:48Z",2021-02-15 17:52:48
"95",-71.7601672467,41.4493792132,38.11,"2021-02-15T17:53:09Z",2021-02-15 17:53:09
"96",-71.7601144407,41.4494355395,34.26,"2021-02-15T17:53:33Z",2021-02-15 17:53:33
"97",-71.7600721959,41.449413076,36.19,"2021-02-15T17:53:46Z",2021-02-15 17:53:46
"98",-71.7600536719,41.4494225476,38.11,"2021-02-15T17:54:01Z",2021-02-15 17:54:01
"99",-71.7600280233,41.4494372997,38.59,"2021-02-15T17:54:13Z",2021-02-15 17:54:13
"100",-71.7600426078,41.4494383894,37.15,"2021-02-15T17:54:25Z",2021-02-15 17:54:25
"101",-71.7600396741,41.4494826458,36.19,"2021-02-15T17:54:36Z",2021-02-15 17:54:36
"102",-71.7600360699,41.4494847413,35.71,"2021-02-15T17:54:40Z",2021-02-15 17:54:40
"103",-71.7600555159,41.4494911954,36.67,"2021-02-15T17:54:51Z",2021-02-15 17:54:51
"104",-71.7600664962,41.4494993258,37.63,"2021-02-15T17:55:08Z",2021-02-15 17:55:08
"105",-71.7600379139,41.4494815562,36.19,"2021-02-15T17:55:45Z",2021-02-15 17:55:45
"106",-71.7600385007,41.4495643694,33.78,"2021-02-15T17:56:02Z",2021-02-15 17:56:02
"107",-71.7600292806,41.4495440852,35.71,"2021-02-15T17:56:23Z",2021-02-15 17:56:23
"108",-71.7600072362,41.4495422412,34.74,"2021-02-15T17:56:44Z",2021-02-15 17:56:44
"109",-71.7600229103,41.449570572,37.15,"2021-02-15T17:57:01Z",2021-02-15 17:57:01
"110",-71.7600768059,41.4495882578,39.07,"2021-02-15T17:57:16Z",2021-02-15 17:57:16
"111",-71.760031376,41.4495873358,37.63,"2021-02-15T17:57:43Z",2021-02-15 17:57:43
"112",-71.7599894665,41.4495973941,37.15,"2021-02-15T17:58:02Z",2021-02-15 17:58:02
"113",-71.7599657457,41.4496351965,37.63,"2021-02-15T17:58:21Z",2021-02-15 17:58:21
"114",-71.7600039672,41.4496709872,39.07,"2021-02-15T17:58:35Z",2021-02-15 17:58:35
"115",-71.7600203957,41.4497025032,38.11,"2021-02-15T17:58:44Z",2021-02-15 17:58:44
"116",-71.7600037158,41.4497207757,37.15,"2021-02-15T17:58:57Z",2021-02-15 17:58:57
"117",-71.7600310408,41.4497525431,37.15,"2021-02-15T17:59:09Z",2021-02-15 17:59:09
"118",-71.7600624729,41.4497758448,38.59,"2021-02-15T17:59:24Z",2021-02-15 17:59:24
"119",-71.7600411829,41.4498208556,35.71,"2021-02-15T17:59:50Z",2021-02-15 17:59:50
"120",-71.7600432783,41.4498161618,34.26,"2021-02-15T18:00:19Z",2021-02-15 18:00:19
"121",-71.760005895,41.4498220291,33.3,"2021-02-15T18:00:36Z",2021-02-15 18:00:36
"122",-71.7599635664,41.4498317521,31.38,"2021-02-15T18:00:53Z",2021-02-15 18:00:53
"123",-71.7599597946,41.4498447441,33.78,"2021-02-15T18:01:06Z",2021-02-15 18:01:06
"124",-71.7599621415,41.4498390444,34.74,"2021-02-15T18:01:18Z",2021-02-15 18:01:18
"125",-71.7599704396,41.4498560596,34.74,"2021-02-15T18:01:31Z",2021-02-15 18:01:31
"126",-71.7599570286,41.4498827979,36.67,"2021-02-15T18:01:46Z",2021-02-15 18:01:46
"127",-71.759943869,41.4499228634,35.71,"2021-02-15T18:02:01Z",2021-02-15 18:02:01
"128",-71.7599871196,41.4499692991,34.74,"2021-02-15T18:02:16Z",2021-02-15 18:02:16
"129",-71.7599342298,41.4499973785,33.78,"2021-02-15T18:02:32Z",2021-02-15 18:02:32
"130",-71.7599022109,41.4499734063,34.74,"2021-02-15T18:02:45Z",2021-02-15 18:02:45
"131",-71.7598853633,41.4499532897,34.26,"2021-02-15T18:02:59Z",2021-02-15 18:02:59
"132",-71.7598654144,41.4499418065,33.78,"2021-02-15T18:03:10Z",2021-02-15 18:03:10
"133",-71.7598240077,41.449894784,33.3,"2021-02-15T18:03:21Z",2021-02-15 18:03:21
"134",-71.7598075792,41.4498890005,34.74,"2021-02-15T18:03:33Z",2021-02-15 18:03:33
"135",-71.7597829364,41.4498796128,36.67,"2021-02-15T18:03:44Z",2021-02-15 18:03:44
"136",-71.7597342376,41.4498591609,35.23,"2021-02-15T18:04:08Z",2021-02-15 18:04:08
"137",-71.7597293761,41.4498508628,33.78,"2021-02-15T18:04:22Z",2021-02-15 18:04:22
"138",-71.7597776558,41.4498430677,31.86,"2021-02-15T18:04:37Z",2021-02-15 18:04:37
"139",-71.7597754765,41.4498290699,31.38,"2021-02-15T18:04:40Z",2021-02-15 18:04:40
"140",-71.759790061,41.449802164,30.42,"2021-02-15T18:04:50Z",2021-02-15 18:04:50
"141",-71.7597977724,41.44976696,32.82,"2021-02-15T18:05:04Z",2021-02-15 18:05:04
"142",-71.7597886361,41.4497279841,35.71,"2021-02-15T18:05:15Z",2021-02-15 18:05:15
"143",-71.7597644124,41.4497111365,35.71,"2021-02-15T18:05:27Z",2021-02-15 18:05:27
"144",-71.7597530968,41.4496951271,35.71,"2021-02-15T18:05:30Z",2021-02-15 18:05:30
"145",-71.7597287893,41.4496512897,36.67,"2021-02-15T18:05:44Z",2021-02-15 18:05:44
"146",-71.7597479839,41.4496367052,36.19,"2021-02-15T18:05:55Z",2021-02-15 18:05:55
"147",-71.7597403564,41.4495949633,36.19,"2021-02-15T18:06:09Z",2021-02-15 18:06:09
"148",-71.759702554,41.4495455101,34.74,"2021-02-15T18:06:24Z",2021-02-15 18:06:24
"149",-71.7597083375,41.4495558199,35.71,"2021-02-15T18:06:40Z",2021-02-15 18:06:40
"150",-71.7598166317,41.4495589212,34.26,"2021-02-15T18:06:51Z",2021-02-15 18:06:51
"151",-71.7598539311,41.4495102223,34.74,"2021-02-15T18:07:01Z",2021-02-15 18:07:01
"152",-71.7598916497,41.4494235534,34.26,"2021-02-15T18:07:15Z",2021-02-15 18:07:15
"153",-71.759960046,41.4493534807,32.82,"2021-02-15T18:07:29Z",2021-02-15 18:07:29
"154",-71.7599716969,41.4494060352,33.78,"2021-02-15T18:07:52Z",2021-02-15 18:07:52
"155",-71.7600209825,41.4494167641,32.82,"2021-02-15T18:08:06Z",2021-02-15 18:08:06
"156",-71.760094827,41.4493775368,31.38,"2021-02-15T18:08:20Z",2021-02-15 18:08:20
"157",-71.7601801548,41.4493725915,29.46,"2021-02-15T18:08:36Z",2021-02-15 18:08:36
"158",-71.7602308653,41.4493975695,31.86,"2021-02-15T18:08:42Z",2021-02-15 18:08:42
"159",-71.7602322903,41.4494771976,36.19,"2021-02-15T18:08:55Z",2021-02-15 18:08:55
"160",-71.760244444,41.4495109767,36.67,"2021-02-15T18:08:59Z",2021-02-15 18:08:59
"161",-71.7602694221,41.4495655429,35.71,"2021-02-15T18:09:10Z",2021-02-15 18:09:10
"162",-71.7603567615,41.4495834801,34.74,"2021-02-15T18:09:22Z",2021-02-15 18:09:22
"163",-71.7604113277,41.4495903533,36.67,"2021-02-15T18:09:36Z",2021-02-15 18:09:36
"164",-71.7604379822,41.4495796245,38.59,"2021-02-15T18:09:43Z",2021-02-15 18:09:43
"165",-71.7604228109,41.4495906886,38.11,"2021-02-15T18:09:46Z",2021-02-15 18:09:46
"166",-71.7604937218,41.4496439137,37.15,"2021-02-15T18:09:59Z",2021-02-15 18:09:59
"167",-71.7605245672,41.449649781,38.11,"2021-02-15T18:10:10Z",2021-02-15 18:10:10
"168",-71.7605801392,41.4496510383,37.63,"2021-02-15T18:10:21Z",2021-02-15 18:10:21
"169",-71.7605742719,41.4496426564,37.15,"2021-02-15T18:10:39Z",2021-02-15 18:10:39
"170",-71.7605264951,41.4496546425,38.11,"2021-02-15T18:10:52Z",2021-02-15 18:10:52
"171",-71.760500595,41.4495516289,37.15,"2021-02-15T18:11:07Z",2021-02-15 18:11:07
"172",-71.7605023552,41.4495453425,37.15,"2021-02-15T18:11:08Z",2021-02-15 18:11:08
"173",-71.760551976,41.4495083783,35.23,"2021-02-15T18:11:18Z",2021-02-15 18:11:18
"174",-71.7606535647,41.4495139942,38.11,"2021-02-15T18:11:29Z",2021-02-15 18:11:29
"175",-71.7606929597,41.4495487791,39.07,"2021-02-15T18:11:41Z",2021-02-15 18:11:41
"176",-71.760677034,41.4495804626,38.59,"2021-02-15T18:11:54Z",2021-02-15 18:11:54
"177",-71.7607158422,41.4496034291,36.67,"2021-02-15T18:12:11Z",2021-02-15 18:12:11
"178",-71.7607464362,41.449614577,36.67,"2021-02-15T18:12:25Z",2021-02-15 18:12:25
"179",-71.7607116513,41.4496579114,37.63,"2021-02-15T18:12:38Z",2021-02-15 18:12:38
"180",-71.7607545666,41.4496501163,37.63,"2021-02-15T18:12:52Z",2021-02-15 18:12:52
"181",-71.7607714981,41.4496139903,39.55,"2021-02-15T18:13:06Z",2021-02-15 18:13:06
"182",-71.7607843224,41.4495655429,39.55,"2021-02-15T18:13:19Z",2021-02-15 18:13:19
"183",-71.7608163413,41.4495172631,39.55,"2021-02-15T18:13:35Z",2021-02-15 18:13:35
"184",-71.7608425766,41.4495170116,40.99,"2021-02-15T18:13:52Z",2021-02-15 18:13:52
"185",-71.7608437501,41.4495165087,42.92,"2021-02-15T18:14:18Z",2021-02-15 18:14:18
"186",-71.7608642858,41.4494806342,40.99,"2021-02-15T18:14:39Z",2021-02-15 18:14:39
"187",-71.7609512061,41.4495173469,35.71,"2021-02-15T18:14:52Z",2021-02-15 18:14:52
"188",-71.7609951273,41.4495051932,35.71,"2021-02-15T18:15:03Z",2021-02-15 18:15:03
"189",-71.7610292416,41.4495066181,36.67,"2021-02-15T18:15:14Z",2021-02-15 18:15:14
"190",-71.7610579077,41.4495087136,36.19,"2021-02-15T18:15:30Z",2021-02-15 18:15:30
"191",-71.7610808741,41.449539056,37.63,"2021-02-15T18:15:40Z",2021-02-15 18:15:40
"192",-71.7611155752,41.4495768584,38.11,"2021-02-15T18:15:46Z",2021-02-15 18:15:46
"193",-71.7611553054,41.4496792015,42.44,"2021-02-15T18:16:01Z",2021-02-15 18:16:01
"194",-71.7612038366,41.4497319236,42.92,"2021-02-15T18:16:14Z",2021-02-15 18:16:14
"195",-71.7612366099,41.449764194,41.95,"2021-02-15T18:16:25Z",2021-02-15 18:16:25
"196",-71.7612248752,41.4497820474,41.95,"2021-02-15T18:16:27Z",2021-02-15 18:16:27
"197",-71.7612200975,41.4498247113,42.44,"2021-02-15T18:16:33Z",2021-02-15 18:16:33
"198",-71.7612330057,41.4499035012,42.44,"2021-02-15T18:16:42Z",2021-02-15 18:16:42
"199",-71.7612444051,41.4499762561,40.51,"2021-02-15T18:16:53Z",2021-02-15 18:16:53
"200",-71.7612462491,41.4500350971,40.03,"2021-02-15T18:17:05Z",2021-02-15 18:17:05
"201",-71.7612030823,41.4501112886,40.51,"2021-02-15T18:17:15Z",2021-02-15 18:17:15
"202",-71.7612105422,41.450116653,42.44,"2021-02-15T18:17:29Z",2021-02-15 18:17:29
"203",-71.7612247076,41.4501855522,41.47,"2021-02-15T18:17:43Z",2021-02-15 18:17:43
"204",-71.7613047548,41.4501444809,41.47,"2021-02-15T18:17:58Z",2021-02-15 18:17:58
"205",-71.7613145616,41.4500986319,43.88,"2021-02-15T18:18:13Z",2021-02-15 18:18:13
"206",-71.7613371089,41.4500861429,42.92,"2021-02-15T18:18:26Z",2021-02-15 18:18:26
"207",-71.761368541,41.4500589855,43.4,"2021-02-15T18:18:38Z",2021-02-15 18:18:38
"208",-71.7614287231,41.4500435628,42.44,"2021-02-15T18:18:50Z",2021-02-15 18:18:50
"209",-71.7614609934,41.4500412997,43.4,"2021-02-15T18:19:08Z",2021-02-15 18:19:08
"210",-71.7614754103,41.4500431437,43.88,"2021-02-15T18:19:26Z",2021-02-15 18:19:26
"211",-71.761474153,41.450007353,45.8,"2021-02-15T18:20:01Z",2021-02-15 18:20:01
"212",-71.7614795174,41.4500154834,42.44,"2021-02-15T18:20:25Z",2021-02-15 18:20:25
"213",-71.7615128774,41.4500889927,41.47,"2021-02-15T18:20:45Z",2021-02-15 18:20:45
"214",-71.7615472432,41.4500563033,37.63,"2021-02-15T18:21:05Z",2021-02-15 18:21:05
"215",-71.7615683656,41.4500143938,36.19,"2021-02-15T18:21:17Z",2021-02-15 18:21:17
"216",-71.7616085149,41.4499832131,34.26,"2021-02-15T18:21:30Z",2021-02-15 18:21:30
"217",-71.7615758255,41.4499759208,34.26,"2021-02-15T18:21:33Z",2021-02-15 18:21:33
"218",-71.7615704611,41.4499470033,33.78,"2021-02-15T18:21:45Z",2021-02-15 18:21:45
"219",-71.7616127059,41.4499012381,36.67,"2021-02-15T18:22:00Z",2021-02-15 18:22:00
"220",-71.7616719659,41.4498713147,37.63,"2021-02-15T18:22:12Z",2021-02-15 18:22:12
"221",-71.7617635801,41.4498574845,39.55,"2021-02-15T18:22:25Z",2021-02-15 18:22:25
"222",-71.7617890611,41.449839212,39.55,"2021-02-15T18:22:29Z",2021-02-15 18:22:29
"223",-71.7618522607,41.4498128928,41.95,"2021-02-15T18:22:40Z",2021-02-15 18:22:40
"224",-71.761872042,41.4497811254,42.44,"2021-02-15T18:22:55Z",2021-02-15 18:22:55
"225",-71.7619307991,41.4496994857,42.92,"2021-02-15T18:23:08Z",2021-02-15 18:23:08
"226",-71.7619627342,41.4496700652,41.47,"2021-02-15T18:23:21Z",2021-02-15 18:23:21
"227",-71.7619575374,41.4496599231,40.51,"2021-02-15T18:23:24Z",2021-02-15 18:23:24
"228",-71.7619304638,41.4496967196,38.59,"2021-02-15T18:23:42Z",2021-02-15 18:23:42
"229",-71.7619580403,41.4496205281,38.11,"2021-02-15T18:23:56Z",2021-02-15 18:23:56
"230",-71.7619744688,41.4495546464,38.11,"2021-02-15T18:24:07Z",2021-02-15 18:24:07
"231",-71.761966506,41.4495497011,40.03,"2021-02-15T18:24:28Z",2021-02-15 18:24:28
"232",-71.7619387619,41.4495445881,40.51,"2021-02-15T18:24:43Z",2021-02-15 18:24:43
"233",-71.7619406059,41.449540481,40.03,"2021-02-15T18:24:45Z",2021-02-15 18:24:45
"234",-71.7618689407,41.4495433308,40.51,"2021-02-15T18:24:58Z",2021-02-15 18:24:58
"235",-71.7618014663,41.4495258965,40.51,"2021-02-15T18:25:09Z",2021-02-15 18:25:09
"236",-71.7617348302,41.4495191071,42.44,"2021-02-15T18:25:21Z",2021-02-15 18:25:21
"237",-71.7616578843,41.4494957216,41.47,"2021-02-15T18:25:34Z",2021-02-15 18:25:34
"238",-71.7615464889,41.4494764432,41.95,"2021-02-15T18:25:46Z",2021-02-15 18:25:46
"239",-71.7614974547,41.4494440053,41.95,"2021-02-15T18:25:59Z",2021-02-15 18:25:59
"240",-71.7614506837,41.4494107291,43.88,"2021-02-15T18:26:11Z",2021-02-15 18:26:11
"241",-71.7614465766,41.4494063705,45.32,"2021-02-15T18:26:15Z",2021-02-15 18:26:15
"242",-71.7614470795,41.4493139181,43.4,"2021-02-15T18:26:25Z",2021-02-15 18:26:25
"243",-71.761471387,41.4492598549,43.4,"2021-02-15T18:26:36Z",2021-02-15 18:26:36
"244",-71.7615447287,41.4492318593,43.88,"2021-02-15T18:26:49Z",2021-02-15 18:26:49
"245",-71.7616120353,41.4491819032,46.28,"2021-02-15T18:27:02Z",2021-02-15 18:27:02
"246",-71.7617126182,41.4491802268,42.44,"2021-02-15T18:27:17Z",2021-02-15 18:27:17
"247",-71.7617106903,41.4491982479,38.11,"2021-02-15T18:27:33Z",2021-02-15 18:27:33
"248",-71.7617784999,41.4492340386,36.19,"2021-02-15T18:27:51Z",2021-02-15 18:27:51
"249",-71.7618199065,41.4492407441,37.63,"2021-02-15T18:28:01Z",2021-02-15 18:28:01
"250",-71.76185905,41.4492583461,35.71,"2021-02-15T18:28:15Z",2021-02-15 18:28:15
"251",-71.7618745565,41.4492855035,36.67,"2021-02-15T18:28:31Z",2021-02-15 18:28:31
"252",-71.7619940825,41.4492957294,38.59,"2021-02-15T18:28:46Z",2021-02-15 18:28:46
"253",-71.7620328907,41.4493218809,37.63,"2021-02-15T18:29:00Z",2021-02-15 18:29:00
"254",-71.7620468047,41.4492971543,38.11,"2021-02-15T18:29:19Z",2021-02-15 18:29:19
"255",-71.7619664222,41.4492756967,35.71,"2021-02-15T18:29:30Z",2021-02-15 18:29:30
"256",-71.761917891,41.4492455218,39.07,"2021-02-15T18:29:41Z",2021-02-15 18:29:41
"257",-71.7618625704,41.4492095634,40.03,"2021-02-15T18:29:53Z",2021-02-15 18:29:53
"258",-71.7618608102,41.4491241518,42.44,"2021-02-15T18:30:09Z",2021-02-15 18:30:09
"259",-71.7618629057,41.449093055,44.84,"2021-02-15T18:30:21Z",2021-02-15 18:30:21
"260",-71.7618805077,41.4490554202,45.32,"2021-02-15T18:30:27Z",2021-02-15 18:30:27
"261",-71.7618069146,41.4490262512,50.13,"2021-02-15T18:30:41Z",2021-02-15 18:30:41
"262",-71.7617814336,41.4490187913,48.68,"2021-02-15T18:30:57Z",2021-02-15 18:30:57
"263",-71.761770118,41.4489691705,47.24,"2021-02-15T18:31:10Z",2021-02-15 18:31:10
"264",-71.7617545277,41.4489561785,48.68,"2021-02-15T18:31:28Z",2021-02-15 18:31:28
"265",-71.7616909929,41.4489629678,43.88,"2021-02-15T18:31:41Z",2021-02-15 18:31:41
"266",-71.7616916634,41.4489234053,42.92,"2021-02-15T18:31:55Z",2021-02-15 18:31:55
"267",-71.7616157234,41.4489259198,42.44,"2021-02-15T18:32:06Z",2021-02-15 18:32:06
"268",-71.7615811899,41.4488881174,41.47,"2021-02-15T18:32:19Z",2021-02-15 18:32:19
"269",-71.7616132088,41.4488524944,39.07,"2021-02-15T18:32:38Z",2021-02-15 18:32:38
"270",-71.7615799326,41.4488902129,39.07,"2021-02-15T18:32:53Z",2021-02-15 18:32:53
"271",-71.7614723928,41.448915191,41.47,"2021-02-15T18:33:06Z",2021-02-15 18:33:06
"272",-71.7614626698,41.4488934819,41.47,"2021-02-15T18:33:18Z",2021-02-15 18:33:18
"273",-71.7614330817,41.4488949068,39.55,"2021-02-15T18:33:32Z",2021-02-15 18:33:32
"274",-71.7614330817,41.4488907997,39.55,"2021-02-15T18:33:47Z",2021-02-15 18:33:47
"275",-71.7614013981,41.4488967508,40.03,"2021-02-15T18:34:01Z",2021-02-15 18:34:01
