"","lon","lat","ele","time","datetime"
"25",-71.4566937368,41.8208572827,11.67,"2023-02-01T15:06:31Z",2023-02-01 15:06:31
"26",-71.4570213854,41.8209658284,13.12,"2023-02-01T15:06:50Z",2023-02-01 15:06:50
"27",-71.4572726749,41.8210656568,13.6,"2023-02-01T15:07:06Z",2023-02-01 15:07:06
"28",-71.4574471861,41.8211348914,15.04,"2023-02-01T15:07:16Z",2023-02-01 15:07:16
"29",-71.45772513,41.8212562613,16.96,"2023-02-01T15:07:34Z",2023-02-01 15:07:34
"30",-71.4579537045,41.8213565089,16.96,"2023-02-01T15:07:49Z",2023-02-01 15:07:49
"31",-71.4581954386,41.8214762863,16.48,"2023-02-01T15:08:06Z",2023-02-01 15:08:06
"32",-71.4584734663,41.8215971533,18.4,"2023-02-01T15:08:24Z",2023-02-01 15:08:24
"33",-71.4587044716,41.8217178527,18.88,"2023-02-01T15:08:41Z",2023-02-01 15:08:41
"34",-71.4589466248,41.8218258116,18.88,"2023-02-01T15:08:57Z",2023-02-01 15:08:57
"35",-71.4592381474,41.8219646998,18.4,"2023-02-01T15:09:15Z",2023-02-01 15:09:15
"36",-71.4595344476,41.822083639,18.4,"2023-02-01T15:09:32Z",2023-02-01 15:09:32
"37",-71.4598313347,41.8222116306,18.88,"2023-02-01T15:09:50Z",2023-02-01 15:09:50
"38",-71.4600889105,41.8222832121,19.84,"2023-02-01T15:10:06Z",2023-02-01 15:10:06
"39",-71.46010492,41.8222884927,20.32,"2023-02-01T15:10:07Z",2023-02-01 15:10:07
"40",-71.4601307362,41.8223000597,20.81,"2023-02-01T15:10:09Z",2023-02-01 15:10:09
"41",-71.4601497632,41.8223019876,20.81,"2023-02-01T15:10:10Z",2023-02-01 15:10:10
"42",-71.4601739869,41.8222999759,21.29,"2023-02-01T15:10:11Z",2023-02-01 15:10:11
"43",-71.4601972885,41.8222993053,21.29,"2023-02-01T15:10:12Z",2023-02-01 15:10:12
"44",-71.4602157287,41.8223034963,21.29,"2023-02-01T15:10:13Z",2023-02-01 15:10:13
"45",-71.4602346718,41.8223079387,21.29,"2023-02-01T15:10:14Z",2023-02-01 15:10:14
"46",-71.460254034,41.8223111238,21.29,"2023-02-01T15:10:15Z",2023-02-01 15:10:15
"47",-71.4602738991,41.8223148957,21.29,"2023-02-01T15:10:16Z",2023-02-01 15:10:16
"48",-71.460534744,41.8223811965,20.32,"2023-02-01T15:10:32Z",2023-02-01 15:10:32
"49",-71.4605422039,41.8223901652,20.32,"2023-02-01T15:10:33Z",2023-02-01 15:10:33
"50",-71.4605343249,41.8224112876,19.84,"2023-02-01T15:10:35Z",2023-02-01 15:10:35
"51",-71.4604505897,41.8226355873,18.4,"2023-02-01T15:10:53Z",2023-02-01 15:10:53
"52",-71.4603953529,41.8228268623,15.52,"2023-02-01T15:11:09Z",2023-02-01 15:11:09
"53",-71.4603382722,41.8229643255,13.6,"2023-02-01T15:11:21Z",2023-02-01 15:11:21
"54",-71.4603353385,41.8229785748,13.6,"2023-02-01T15:11:22Z",2023-02-01 15:11:22
"55",-71.4602083527,41.8232328817,11.67,"2023-02-01T15:11:41Z",2023-02-01 15:11:41
"56",-71.4600658603,41.8234549183,15.04,"2023-02-01T15:11:57Z",2023-02-01 15:11:57
"57",-71.4599180035,41.8236741889,17.44,"2023-02-01T15:12:15Z",2023-02-01 15:12:15
"58",-71.4597527124,41.8238482811,16.96,"2023-02-01T15:12:30Z",2023-02-01 15:12:30
"59",-71.4595923666,41.8240766879,18.88,"2023-02-01T15:12:46Z",2023-02-01 15:12:46
"60",-71.4595567435,41.8241453357,18.88,"2023-02-01T15:12:53Z",2023-02-01 15:12:53
"61",-71.4595687296,41.8241575733,18.88,"2023-02-01T15:12:54Z",2023-02-01 15:12:54
"62",-71.4595808834,41.8241732474,18.88,"2023-02-01T15:12:55Z",2023-02-01 15:12:55
"63",-71.4595895167,41.8241884187,18.88,"2023-02-01T15:12:56Z",2023-02-01 15:12:56
"64",-71.4595954679,41.8242031708,18.88,"2023-02-01T15:12:57Z",2023-02-01 15:12:57
"65",-71.459598653,41.8242177553,19.36,"2023-02-01T15:12:58Z",2023-02-01 15:12:58
"66",-71.4595975634,41.8242311664,19.36,"2023-02-01T15:12:59Z",2023-02-01 15:12:59
"67",-71.4595923666,41.8242454994,19.36,"2023-02-01T15:13:00Z",2023-02-01 15:13:00
"68",-71.4596066996,41.8243112974,19.84,"2023-02-01T15:13:05Z",2023-02-01 15:13:05
"69",-71.4596328512,41.8243259657,20.32,"2023-02-01T15:13:06Z",2023-02-01 15:13:06
"70",-71.4596471842,41.8243357725,20.81,"2023-02-01T15:13:07Z",2023-02-01 15:13:07
"71",-71.4596649539,41.8243465014,20.81,"2023-02-01T15:13:08Z",2023-02-01 15:13:08
"72",-71.4596790355,41.8243558891,20.81,"2023-02-01T15:13:09Z",2023-02-01 15:13:09
"73",-71.4596963022,41.8243677076,21.29,"2023-02-01T15:13:10Z",2023-02-01 15:13:10
"74",-71.4599778503,41.8245154805,25.13,"2023-02-01T15:13:26Z",2023-02-01 15:13:26
"75",-71.4602896571,41.8246443942,24.17,"2023-02-01T15:13:45Z",2023-02-01 15:13:45
"76",-71.4605478197,41.8247785885,22.25,"2023-02-01T15:14:03Z",2023-02-01 15:14:03
"77",-71.4607634861,41.8248885591,20.32,"2023-02-01T15:14:18Z",2023-02-01 15:14:18
"78",-71.4607985225,41.824916387,20.81,"2023-02-01T15:14:23Z",2023-02-01 15:14:23
"79",-71.4607970137,41.8249305524,21.29,"2023-02-01T15:14:24Z",2023-02-01 15:14:24
"80",-71.4607803337,41.8250712007,21.77,"2023-02-01T15:14:34Z",2023-02-01 15:14:34
"81",-71.4607476443,41.8251229171,21.77,"2023-02-01T15:14:38Z",2023-02-01 15:14:38
"82",-71.4607459679,41.8251400162,21.77,"2023-02-01T15:14:39Z",2023-02-01 15:14:39
"83",-71.4607421122,41.8251545168,21.77,"2023-02-01T15:14:40Z",2023-02-01 15:14:40
"84",-71.4607340656,41.8251678441,21.29,"2023-02-01T15:14:41Z",2023-02-01 15:14:41
"85",-71.4607274439,41.8251823448,21.29,"2023-02-01T15:14:42Z",2023-02-01 15:14:42
"86",-71.4607199002,41.8251955882,21.29,"2023-02-01T15:14:43Z",2023-02-01 15:14:43
"87",-71.4605551958,41.8254120927,26.09,"2023-02-01T15:14:59Z",2023-02-01 15:14:59
"88",-71.460549077,41.8254447822,26.09,"2023-02-01T15:15:01Z",2023-02-01 15:15:01
"89",-71.4605377614,41.8254659884,25.61,"2023-02-01T15:15:03Z",2023-02-01 15:15:03
"90",-71.4605054073,41.8254940677,25.13,"2023-02-01T15:15:06Z",2023-02-01 15:15:06
"91",-71.4604808483,41.8255219795,25.13,"2023-02-01T15:15:09Z",2023-02-01 15:15:09
"92",-71.4604687784,41.8255322892,25.13,"2023-02-01T15:15:10Z",2023-02-01 15:15:10
"93",-71.4604501706,41.8255538307,24.65,"2023-02-01T15:15:12Z",2023-02-01 15:15:12
"94",-71.4603017271,41.8257430103,26.09,"2023-02-01T15:15:27Z",2023-02-01 15:15:27
"95",-71.4601264615,41.8259730935,26.57,"2023-02-01T15:15:46Z",2023-02-01 15:15:46
"96",-71.4600619208,41.8260660488,24.17,"2023-02-01T15:15:54Z",2023-02-01 15:15:54
"97",-71.4599118847,41.8262070324,23.69,"2023-02-01T15:16:07Z",2023-02-01 15:16:07
"98",-71.4598982222,41.8262142409,23.69,"2023-02-01T15:16:08Z",2023-02-01 15:16:08
"99",-71.4598744176,41.8262578268,22.73,"2023-02-01T15:16:13Z",2023-02-01 15:16:13
"100",-71.4601184987,41.8264318351,19.84,"2023-02-01T15:16:29Z",2023-02-01 15:16:29
"101",-71.4601308201,41.8264441565,19.84,"2023-02-01T15:16:30Z",2023-02-01 15:16:30
"102",-71.460144734,41.8264533766,19.84,"2023-02-01T15:16:31Z",2023-02-01 15:16:31
"103",-71.4601576421,41.8264610879,19.84,"2023-02-01T15:16:32Z",2023-02-01 15:16:32
"104",-71.4601731487,41.8264689669,19.84,"2023-02-01T15:16:33Z",2023-02-01 15:16:33
"105",-71.460191505,41.8264762592,19.36,"2023-02-01T15:16:34Z",2023-02-01 15:16:34
"106",-71.4602108672,41.8264813721,19.36,"2023-02-01T15:16:35Z",2023-02-01 15:16:35
"107",-71.4602289721,41.8264850602,19.36,"2023-02-01T15:16:36Z",2023-02-01 15:16:36
"108",-71.4602960274,41.8265089486,18.88,"2023-02-01T15:16:40Z",2023-02-01 15:16:40
"109",-71.4603107795,41.8265178334,18.88,"2023-02-01T15:16:41Z",2023-02-01 15:16:41
"110",-71.460372638,41.8265264668,18.4,"2023-02-01T15:16:45Z",2023-02-01 15:16:45
"111",-71.4603941794,41.8265216891,17.92,"2023-02-01T15:16:46Z",2023-02-01 15:16:46
"112",-71.4604147989,41.8265145645,17.92,"2023-02-01T15:16:47Z",2023-02-01 15:16:47
"113",-71.4604326524,41.8265032489,17.44,"2023-02-01T15:16:48Z",2023-02-01 15:16:48
"114",-71.4604497515,41.8264941964,17.44,"2023-02-01T15:16:49Z",2023-02-01 15:16:49
"115",-71.4604645036,41.8264834676,16.96,"2023-02-01T15:16:50Z",2023-02-01 15:16:50
"116",-71.4604764897,41.8264732417,16.96,"2023-02-01T15:16:51Z",2023-02-01 15:16:51
"117",-71.4605230931,41.826343406,13.6,"2023-02-01T15:17:03Z",2023-02-01 15:17:03
"118",-71.460708417,41.8261374626,13.6,"2023-02-01T15:17:21Z",2023-02-01 15:17:21
"119",-71.4609716926,41.8260139972,11.19,"2023-02-01T15:17:38Z",2023-02-01 15:17:38
"120",-71.4612574317,41.8259430863,8.79,"2023-02-01T15:17:54Z",2023-02-01 15:17:54
"121",-71.4615188632,41.8257771246,7.35,"2023-02-01T15:18:13Z",2023-02-01 15:18:13
"122",-71.4615502115,41.8255449459,7.83,"2023-02-01T15:18:30Z",2023-02-01 15:18:30
"123",-71.4615361299,41.8253454566,5.91,"2023-02-01T15:18:45Z",2023-02-01 15:18:45
"124",-71.4615687355,41.8252633978,6.87,"2023-02-01T15:18:51Z",2023-02-01 15:18:51
"125",-71.4615843259,41.825256357,6.39,"2023-02-01T15:18:52Z",2023-02-01 15:18:52
"126",-71.4616008382,41.8252499029,6.39,"2023-02-01T15:18:53Z",2023-02-01 15:18:53
"127",-71.4617327694,41.8251644913,6.39,"2023-02-01T15:19:05Z",2023-02-01 15:19:05
"128",-71.4618475176,41.8251110986,6.87,"2023-02-01T15:19:16Z",2023-02-01 15:19:16
"129",-71.4619480167,41.8251159601,7.83,"2023-02-01T15:19:30Z",2023-02-01 15:19:30
"130",-71.4619985595,41.8250848632,9.75,"2023-02-01T15:19:47Z",2023-02-01 15:19:47
"131",-71.4619958773,41.8250351585,13.12,"2023-02-01T15:20:00Z",2023-02-01 15:20:00
"132",-71.4620382059,41.8250122759,12.15,"2023-02-01T15:20:15Z",2023-02-01 15:20:15
"133",-71.4620714821,41.8249986973,12.63,"2023-02-01T15:20:37Z",2023-02-01 15:20:37
"134",-71.4620832168,41.8249857891,13.12,"2023-02-01T15:21:01Z",2023-02-01 15:21:01
"135",-71.4620906767,41.8249859568,13.12,"2023-02-01T15:21:19Z",2023-02-01 15:21:19
"136",-71.4621839672,41.8250068277,12.15,"2023-02-01T15:21:48Z",2023-02-01 15:21:48
"137",-71.462122947,41.8249809276,10.23,"2023-02-01T15:22:11Z",2023-02-01 15:22:11
"138",-71.4621544629,41.8249714561,17.44,"2023-02-01T15:22:37Z",2023-02-01 15:22:37
"139",-71.4621614199,41.8250079174,20.32,"2023-02-01T15:23:02Z",2023-02-01 15:23:02
"140",-71.4621364418,41.8250136171,19.36,"2023-02-01T15:23:17Z",2023-02-01 15:23:17
"141",-71.4620599989,41.8250217475,16.96,"2023-02-01T15:23:33Z",2023-02-01 15:23:33
"142",-71.4620564785,41.8250180595,14.08,"2023-02-01T15:23:55Z",2023-02-01 15:23:55
"143",-71.4620551374,41.8250171375,16,"2023-02-01T15:24:13Z",2023-02-01 15:24:13
"144",-71.4620510302,41.8250146229,16,"2023-02-01T15:24:28Z",2023-02-01 15:24:28
"145",-71.4620330092,41.8250188138,19.36,"2023-02-01T15:24:44Z",2023-02-01 15:24:44
"146",-71.462066872,41.8249968532,18.88,"2023-02-01T15:25:01Z",2023-02-01 15:25:01
"147",-71.4621086977,41.8249362521,18.4,"2023-02-01T15:25:17Z",2023-02-01 15:25:17
"148",-71.4622630924,41.8249132857,19.36,"2023-02-01T15:25:37Z",2023-02-01 15:25:37
"149",-71.4622405451,41.8248641677,18.4,"2023-02-01T15:25:57Z",2023-02-01 15:25:57
"150",-71.4623297285,41.824853858,16,"2023-02-01T15:26:19Z",2023-02-01 15:26:19
"151",-71.4623085223,41.8249397725,18.88,"2023-02-01T15:26:38Z",2023-02-01 15:26:38
"152",-71.4623476658,41.8249661755,17.92,"2023-02-01T15:26:57Z",2023-02-01 15:26:57
"153",-71.4623129647,41.8249696959,19.84,"2023-02-01T15:27:17Z",2023-02-01 15:27:17
"154",-71.4622774255,41.8249266129,20.32,"2023-02-01T15:27:38Z",2023-02-01 15:27:38
"155",-71.4622747432,41.8249235954,19.36,"2023-02-01T15:27:51Z",2023-02-01 15:27:51
"156",-71.4623126294,41.8248904031,19.36,"2023-02-01T15:28:06Z",2023-02-01 15:28:06
"157",-71.4623338357,41.8247972801,17.44,"2023-02-01T15:28:21Z",2023-02-01 15:28:21
"158",-71.4623210952,41.8247492518,17.44,"2023-02-01T15:28:35Z",2023-02-01 15:28:35
"159",-71.4623573888,41.8247207534,18.4,"2023-02-01T15:28:51Z",2023-02-01 15:28:51
"160",-71.4623307344,41.8246842921,16.96,"2023-02-01T15:29:16Z",2023-02-01 15:29:16
"161",-71.4622793533,41.8247006368,16.96,"2023-02-01T15:29:35Z",2023-02-01 15:29:35
"162",-71.4622751623,41.8246992957,17.44,"2023-02-01T15:29:50Z",2023-02-01 15:29:50
"163",-71.462300308,41.8246474117,16.96,"2023-02-01T15:30:06Z",2023-02-01 15:30:06
"164",-71.4622476697,41.8246469088,16.96,"2023-02-01T15:30:24Z",2023-02-01 15:30:24
"165",-71.4622169919,41.8245985452,14.56,"2023-02-01T15:30:41Z",2023-02-01 15:30:41
"166",-71.4621465839,41.8245444819,15.52,"2023-02-01T15:31:01Z",2023-02-01 15:31:01
"167",-71.4621253777,41.8244995549,14.56,"2023-02-01T15:31:17Z",2023-02-01 15:31:17
"168",-71.4620957896,41.8244868144,16.48,"2023-02-01T15:31:32Z",2023-02-01 15:31:32
"169",-71.4620253816,41.8244472519,16.96,"2023-02-01T15:31:47Z",2023-02-01 15:31:47
"170",-71.4619252179,41.8244244531,18.4,"2023-02-01T15:32:06Z",2023-02-01 15:32:06
"171",-71.4619653672,41.8244780134,16.96,"2023-02-01T15:32:24Z",2023-02-01 15:32:24
"172",-71.4619513694,41.8245273829,16,"2023-02-01T15:32:40Z",2023-02-01 15:32:40
"173",-71.4618951268,41.8244809471,15.52,"2023-02-01T15:32:56Z",2023-02-01 15:32:56
"174",-71.4618375432,41.8244224414,15.04,"2023-02-01T15:33:11Z",2023-02-01 15:33:11
"175",-71.4617766906,41.8244373612,16.96,"2023-02-01T15:33:26Z",2023-02-01 15:33:26
"176",-71.4617629442,41.8243901711,16,"2023-02-01T15:33:39Z",2023-02-01 15:33:39
"177",-71.4617834799,41.8243362755,16,"2023-02-01T15:33:51Z",2023-02-01 15:33:51
"178",-71.4617854916,41.8243313301,15.52,"2023-02-01T15:34:11Z",2023-02-01 15:34:11
"179",-71.4617183525,41.8243385386,15.04,"2023-02-01T15:34:32Z",2023-02-01 15:34:32
"180",-71.4617625251,41.8243451603,15.52,"2023-02-01T15:34:51Z",2023-02-01 15:34:51
"181",-71.4617647044,41.8243504409,14.08,"2023-02-01T15:35:08Z",2023-02-01 15:35:08
"182",-71.4617118984,41.8243345153,13.12,"2023-02-01T15:35:34Z",2023-02-01 15:35:34
"183",-71.4617671352,41.8243393768,17.92,"2023-02-01T15:36:08Z",2023-02-01 15:36:08
"184",-71.4617211185,41.8243023288,17.92,"2023-02-01T15:36:39Z",2023-02-01 15:36:39
"185",-71.4616802149,41.8243296538,18.4,"2023-02-01T15:36:58Z",2023-02-01 15:36:58
"186",-71.4616399817,41.8243002333,17.92,"2023-02-01T15:37:22Z",2023-02-01 15:37:22
"187",-71.461658841,41.8243154883,19.36,"2023-02-01T15:37:40Z",2023-02-01 15:37:40
"188",-71.4616953861,41.8243158236,16.48,"2023-02-01T15:37:59Z",2023-02-01 15:37:59
"189",-71.4616887644,41.8242812064,18.4,"2023-02-01T15:38:40Z",2023-02-01 15:38:40
"190",-71.461753305,41.8243256304,17.92,"2023-02-01T15:39:13Z",2023-02-01 15:39:13
"191",-71.4618258923,41.8243260495,17.44,"2023-02-01T15:39:28Z",2023-02-01 15:39:28
"192",-71.4617130719,41.8243151531,12.15,"2023-02-01T15:39:45Z",2023-02-01 15:39:45
"193",-71.4616979007,41.8243680429,14.56,"2023-02-01T15:40:08Z",2023-02-01 15:40:08
"194",-71.4616235532,41.8243871536,15.52,"2023-02-01T15:40:32Z",2023-02-01 15:40:32
"195",-71.4616575837,41.8243478425,20.32,"2023-02-01T15:40:49Z",2023-02-01 15:40:49
"196",-71.4616005868,41.8243437354,19.84,"2023-02-01T15:41:03Z",2023-02-01 15:41:03
"197",-71.4615812246,41.8242783565,18.88,"2023-02-01T15:41:24Z",2023-02-01 15:41:24
"198",-71.4615145046,41.824252205,20.81,"2023-02-01T15:41:39Z",2023-02-01 15:41:39
"199",-71.4614778757,41.8242169172,19.84,"2023-02-01T15:41:54Z",2023-02-01 15:41:54
"200",-71.4614824858,41.8242075294,20.32,"2023-02-01T15:42:08Z",2023-02-01 15:42:08
"201",-71.461434206,41.8242297415,21.77,"2023-02-01T15:42:22Z",2023-02-01 15:42:22
"202",-71.4614085574,41.8242201861,26.57,"2023-02-01T15:42:55Z",2023-02-01 15:42:55
"203",-71.461341083,41.8241764326,27.05,"2023-02-01T15:43:10Z",2023-02-01 15:43:10
"204",-71.4613224752,41.8241390493,25.61,"2023-02-01T15:43:25Z",2023-02-01 15:43:25
"205",-71.4612580184,41.8241122272,24.65,"2023-02-01T15:43:37Z",2023-02-01 15:43:37
"206",-71.4612126723,41.8240907695,25.61,"2023-02-01T15:43:52Z",2023-02-01 15:43:52
"207",-71.4611414261,41.8240568228,25.13,"2023-02-01T15:44:08Z",2023-02-01 15:44:08
"208",-71.4611116704,41.8240496982,23.21,"2023-02-01T15:44:24Z",2023-02-01 15:44:24
"209",-71.4610208105,41.8240250554,23.21,"2023-02-01T15:44:38Z",2023-02-01 15:44:38
"210",-71.4609845169,41.824000245,22.73,"2023-02-01T15:44:52Z",2023-02-01 15:44:52
"211",-71.460951576,41.8239629455,21.77,"2023-02-01T15:45:04Z",2023-02-01 15:45:04
"212",-71.4609056432,41.8239534739,22.73,"2023-02-01T15:45:17Z",2023-02-01 15:45:17
"213",-71.4609985147,41.8240014184,20.81,"2023-02-01T15:45:36Z",2023-02-01 15:45:36
"214",-71.461186856,41.824054895,17.44,"2023-02-01T15:45:53Z",2023-02-01 15:45:53
"215",-71.4613690786,41.8241519574,14.08,"2023-02-01T15:46:12Z",2023-02-01 15:46:12
"216",-71.4614741877,41.8242138997,11.19,"2023-02-01T15:46:27Z",2023-02-01 15:46:27
"217",-71.4616453461,41.824298054,7.35,"2023-02-01T15:46:50Z",2023-02-01 15:46:50
"218",-71.4617920294,41.8244117126,2.54,"2023-02-01T15:47:11Z",2023-02-01 15:47:11
"219",-71.46202798,41.8245033268,9.27,"2023-02-01T15:47:30Z",2023-02-01 15:47:30
"220",-71.4621184207,41.8244786002,6.39,"2023-02-01T15:47:55Z",2023-02-01 15:47:55
"221",-71.4621855598,41.8245085236,9.75,"2023-02-01T15:48:12Z",2023-02-01 15:48:12
"222",-71.4622362703,41.8244962022,14.08,"2023-02-01T15:48:27Z",2023-02-01 15:48:27
"223",-71.4622552972,41.8245550431,16.96,"2023-02-01T15:48:44Z",2023-02-01 15:48:44
"224",-71.4622096159,41.824643556,15.04,"2023-02-01T15:48:57Z",2023-02-01 15:48:57
"225",-71.4621360227,41.8247584719,15.04,"2023-02-01T15:49:10Z",2023-02-01 15:49:10
"226",-71.4621568937,41.8248435482,15.52,"2023-02-01T15:49:22Z",2023-02-01 15:49:22
"227",-71.4621684607,41.8248952646,17.44,"2023-02-01T15:49:45Z",2023-02-01 15:49:45
"228",-71.4621334244,41.8249350786,17.44,"2023-02-01T15:49:59Z",2023-02-01 15:49:59
"229",-71.4620555565,41.8250110187,16.96,"2023-02-01T15:50:14Z",2023-02-01 15:50:14
"230",-71.4620458335,41.8250820972,17.44,"2023-02-01T15:50:29Z",2023-02-01 15:50:29
"231",-71.461992776,41.8250899762,17.92,"2023-02-01T15:50:34Z",2023-02-01 15:50:34
"232",-71.4620235376,41.8251244258,18.4,"2023-02-01T15:50:47Z",2023-02-01 15:50:47
"233",-71.4620421454,41.8251257669,18.4,"2023-02-01T15:51:02Z",2023-02-01 15:51:02
"234",-71.4621105418,41.8251486495,17.92,"2023-02-01T15:51:18Z",2023-02-01 15:51:18
"235",-71.4621097874,41.825193828,16.48,"2023-02-01T15:51:33Z",2023-02-01 15:51:33
"236",-71.4620785229,41.8252292834,16,"2023-02-01T15:51:50Z",2023-02-01 15:51:50
"237",-71.4620899223,41.8252448738,14.08,"2023-02-01T15:52:07Z",2023-02-01 15:52:07
"238",-71.4620955382,41.825283682,14.08,"2023-02-01T15:52:25Z",2023-02-01 15:52:25
"239",-71.4620567299,41.8253177125,17.92,"2023-02-01T15:52:43Z",2023-02-01 15:52:43
"240",-71.462084977,41.8253509048,16.96,"2023-02-01T15:53:01Z",2023-02-01 15:53:01
"241",-71.4621056803,41.8254377414,16.96,"2023-02-01T15:53:24Z",2023-02-01 15:53:24
"242",-71.4620586578,41.8254807405,16.96,"2023-02-01T15:53:46Z",2023-02-01 15:53:46
"243",-71.4620831329,41.8255604524,15.52,"2023-02-01T15:54:06Z",2023-02-01 15:54:06
"244",-71.462168796,41.8255710136,18.4,"2023-02-01T15:54:26Z",2023-02-01 15:54:26
"245",-71.4620704763,41.8256406672,13.12,"2023-02-01T15:54:51Z",2023-02-01 15:54:51
"246",-71.4619653672,41.8256884441,17.92,"2023-02-01T15:55:13Z",2023-02-01 15:55:13
"247",-71.4619585779,41.8257053755,20.32,"2023-02-01T15:55:30Z",2023-02-01 15:55:30
"248",-71.4620019123,41.825675955,20.81,"2023-02-01T15:55:52Z",2023-02-01 15:55:52
"249",-71.4621221926,41.8256182037,17.92,"2023-02-01T15:56:15Z",2023-02-01 15:56:15
"250",-71.4621591568,41.8256068882,18.4,"2023-02-01T15:56:39Z",2023-02-01 15:56:39
"251",-71.4621798601,41.8255673256,17.44,"2023-02-01T15:56:58Z",2023-02-01 15:56:58
"252",-71.4622047544,41.8255771324,17.92,"2023-02-01T15:57:19Z",2023-02-01 15:57:19
"253",-71.4622423053,41.8256110791,17.92,"2023-02-01T15:57:36Z",2023-02-01 15:57:36
"254",-71.462259572,41.8256360572,19.36,"2023-02-01T15:57:56Z",2023-02-01 15:57:56
"255",-71.4622513577,41.825657934,20.81,"2023-02-01T15:58:13Z",2023-02-01 15:58:13
"256",-71.4622622542,41.8256535754,19.36,"2023-02-01T15:58:31Z",2023-02-01 15:58:31
"257",-71.4622754976,41.8256577663,19.36,"2023-02-01T15:58:59Z",2023-02-01 15:58:59
"258",-71.4622785151,41.8257043697,19.36,"2023-02-01T15:59:16Z",2023-02-01 15:59:16
"259",-71.46229201,41.8257130869,18.4,"2023-02-01T15:59:32Z",2023-02-01 15:59:32
"260",-71.4623153955,41.8257168587,18.4,"2023-02-01T15:59:47Z",2023-02-01 15:59:47
"261",-71.4622775931,41.825706549,21.77,"2023-02-01T16:00:08Z",2023-02-01 16:00:08
"262",-71.4622782636,41.8256901205,23.21,"2023-02-01T16:00:19Z",2023-02-01 16:00:19
"263",-71.4622654393,41.8256768771,24.17,"2023-02-01T16:00:33Z",2023-02-01 16:00:33
"264",-71.4622634277,41.8256577663,24.17,"2023-02-01T16:00:43Z",2023-02-01 16:00:43
"265",-71.4621993899,41.8256448582,24.17,"2023-02-01T16:00:56Z",2023-02-01 16:00:56
"266",-71.4621620905,41.8256419245,24.17,"2023-02-01T16:01:07Z",2023-02-01 16:01:07
"267",-71.4621469192,41.8256683275,22.25,"2023-02-01T16:01:24Z",2023-02-01 16:01:24
"268",-71.4621367771,41.8256757874,21.29,"2023-02-01T16:01:36Z",2023-02-01 16:01:36
"269",-71.4621126372,41.8256952334,16.96,"2023-02-01T16:01:56Z",2023-02-01 16:01:56
"270",-71.4620993938,41.8256948143,16,"2023-02-01T16:02:16Z",2023-02-01 16:02:16
"271",-71.4621109609,41.8257132545,14.56,"2023-02-01T16:02:39Z",2023-02-01 16:02:39
"272",-71.462065028,41.8257595226,12.15,"2023-02-01T16:02:59Z",2023-02-01 16:02:59
"273",-71.4620305784,41.8257784657,15.52,"2023-02-01T16:03:14Z",2023-02-01 16:03:14
"274",-71.4620225318,41.8257828243,16.96,"2023-02-01T16:03:40Z",2023-02-01 16:03:40
"275",-71.4620004036,41.8257280905,16,"2023-02-01T16:04:03Z",2023-02-01 16:04:03
"276",-71.4619714022,41.8256896175,15.52,"2023-02-01T16:04:25Z",2023-02-01 16:04:25
